customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,OnlineSecurity,TechSupport,PaperlessBilling,Actual_Churn,Predicted_Churn,Churn_Probability,Risk_Tier,Retention_Action
3312-UUMZW,32,98.85,3145.9,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,Yes,0,1,0.7625515,High Risk,Upsell security/support bundle
1271-UODNO,39,53.85,2200.7,Two year,DSL,Credit card (automatic),Male,0,No,Yes,Yes,0,0,0.047487218,Low Risk,Upsell security/support bundle
8461-EFQYM,38,24.25,914.4,One year,No,Electronic check,Female,0,No,No,Yes,0,0,0.07234747,Low Risk,Upsell security/support bundle
6900-RBKER,52,89.45,4577.75,Two year,Fiber optic,Credit card (automatic),Male,0,No,No,Yes,0,0,0.10223836,Low Risk,Upsell security/support bundle
6891-JPYFF,48,105.25,4997.5,Month-to-month,Fiber optic,Credit card (automatic),Female,0,Yes,No,Yes,0,0,0.5072682,Medium Risk,Upsell security/support bundle
1459-QNFQT,70,59.5,4144.8,Two year,DSL,Bank transfer (automatic),Male,0,Yes,Yes,No,0,0,0.015805524,Low Risk,Monitor — no immediate action needed
1047-NNCBF,20,70.55,1493.55,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,No,0,0,0.46144578,Medium Risk,Upsell security/support bundle
3696-XRIEN,50,82.5,4179.1,One year,DSL,Credit card (automatic),Female,0,Yes,Yes,Yes,0,0,0.16219814,Low Risk,Monitor — no immediate action needed
4081-DYXAV,19,44.85,893.55,One year,DSL,Credit card (automatic),Female,0,No,No,Yes,1,1,0.53816843,Medium Risk,Upsell security/support bundle
0074-HDKDG,25,61.6,1611.0,One year,DSL,Bank transfer (automatic),Male,0,Yes,No,Yes,0,0,0.15153019,Low Risk,Upsell security/support bundle
8791-GFXLZ,12,49.05,593.05,Month-to-month,DSL,Bank transfer (automatic),Male,0,No,No,Yes,0,0,0.40203932,Medium Risk,Upsell security/support bundle
8111-SLLHI,39,105.65,4284.8,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,1,1,0.82645375,High Risk,Promote auto-pay switch to reduce billing friction
0927-LCSMG,7,74.65,544.55,Month-to-month,Fiber optic,Mailed check,Male,0,No,No,No,1,1,0.69346964,Medium Risk,Upsell security/support bundle
9330-DHBFL,23,66.25,1533.8,One year,DSL,Mailed check,Female,0,Yes,Yes,Yes,0,0,0.12570915,Low Risk,Monitor — no immediate action needed
0098-BOWSO,27,19.4,529.8,Month-to-month,No,Electronic check,Male,0,No,No,Yes,0,0,0.14678338,Low Risk,Upsell security/support bundle
3452-ABWRL,47,86.05,3865.6,Month-to-month,Fiber optic,Credit card (automatic),Male,1,No,No,Yes,0,1,0.6205696,Medium Risk,Upsell security/support bundle
5859-HZYLF,26,19.15,515.75,Two year,No,Credit card (automatic),Male,0,No,No,Yes,0,0,0.008485039,Low Risk,Upsell security/support bundle
8257-RZAHR,14,64.7,941.0,Month-to-month,DSL,Bank transfer (automatic),Female,0,Yes,No,Yes,1,0,0.45256618,Medium Risk,Upsell security/support bundle
5293-WXJAK,11,104.05,1133.65,Month-to-month,Fiber optic,Bank transfer (automatic),Female,1,No,Yes,Yes,1,1,0.9507373,High Risk,Upsell security/support bundle
3156-QLHBO,2,19.25,48.35,Month-to-month,No,Mailed check,Male,0,No,No,No,0,0,0.11703934,Low Risk,Send proactive onboarding call/email
2208-NQBCT,26,81.95,2070.05,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,No,No,0,1,0.5311671,Medium Risk,Upsell security/support bundle
1779-PWPMG,72,114.65,8333.95,Two year,Fiber optic,Bank transfer (automatic),Female,1,Yes,Yes,Yes,0,0,0.028693784,Low Risk,Offer senior-friendly discounted plan
6621-NRZAK,63,20.0,1209.25,Two year,No,Credit card (automatic),Female,0,No,No,No,0,0,0.020014727,Low Risk,Upsell security/support bundle
0831-JNISG,71,19.8,1396.25,Two year,No,Mailed check,Male,0,No,No,No,0,0,0.004887854,Low Risk,Upsell security/support bundle
0774-IFUVM,11,65.15,723.35,Month-to-month,DSL,Bank transfer (automatic),Male,0,Yes,No,Yes,0,0,0.4023913,Medium Risk,Upsell security/support bundle
3082-WQRVY,14,19.65,228.65,One year,No,Mailed check,Male,1,No,No,No,0,0,0.073886074,Low Risk,Upsell security/support bundle
9553-DLCLU,13,88.95,1161.75,Two year,DSL,Credit card (automatic),Female,0,Yes,Yes,No,0,0,0.028640715,Low Risk,Monitor — no immediate action needed
1641-BYBTK,6,20.2,98.35,Month-to-month,No,Mailed check,Male,0,No,No,Yes,0,0,0.24204199,Low Risk,Upsell security/support bundle
2460-NGXBJ,11,75.2,775.3,Month-to-month,Fiber optic,Credit card (automatic),Male,1,No,No,Yes,0,1,0.77755696,High Risk,Upsell security/support bundle
2446-ZKVAF,18,56.8,1074.65,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,No,0,0,0.39444008,Low Risk,Upsell security/support bundle
0841-NULXI,1,35.55,35.55,Month-to-month,DSL,Electronic check,Male,0,No,No,Yes,1,1,0.90631706,High Risk,Send proactive onboarding call/email
3522-CDKHF,32,75.5,2324.7,Month-to-month,Fiber optic,Bank transfer (automatic),Female,0,Yes,No,Yes,0,0,0.4724608,Medium Risk,Upsell security/support bundle
1430-SFQSA,29,35.6,1072.6,One year,DSL,Mailed check,Male,0,Yes,Yes,No,0,0,0.11241827,Low Risk,Monitor — no immediate action needed
0411-EZJZE,3,60.25,170.5,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,0,1,0.77049273,High Risk,Send proactive onboarding call/email
7851-WZEKY,2,95.15,196.9,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.93753576,High Risk,Offer contract discount (lock into 1-2yr plan)
8844-TONUD,13,96.65,1162.85,Month-to-month,Fiber optic,Mailed check,Male,0,No,No,Yes,1,1,0.86352515,High Risk,Upsell security/support bundle
8807-ARQET,41,40.35,1677.85,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,0,1,0.5438171,Medium Risk,Upsell security/support bundle
8992-CEUEN,1,18.85,18.85,Month-to-month,No,Electronic check,Female,0,No,No,No,0,0,0.17827809,Low Risk,Send proactive onboarding call/email
4320-QMLLA,7,54.85,370.4,Month-to-month,DSL,Mailed check,Male,0,No,No,No,0,0,0.41973102,Medium Risk,Upsell security/support bundle
8777-PVYGU,52,64.3,3410.6,One year,DSL,Mailed check,Female,0,Yes,No,Yes,0,0,0.05143384,Low Risk,Upsell security/support bundle
8292-ITGYJ,45,24.65,1138.8,Two year,No,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.030798534,Low Risk,Upsell security/support bundle
6870-ZWMNX,70,76.1,5264.25,Two year,DSL,Credit card (automatic),Male,0,No,Yes,No,0,0,0.12645452,Low Risk,Upsell security/support bundle
0621-CXBKL,53,18.7,1005.7,Two year,No,Mailed check,Female,0,No,No,No,0,0,0.010562971,Low Risk,Upsell security/support bundle
5268-DSMNQ,62,97.95,5936.55,One year,Fiber optic,Credit card (automatic),Female,1,No,No,Yes,0,0,0.12439477,Low Risk,Upsell security/support bundle
5334-JLAXU,60,94.1,5475.9,Month-to-month,Fiber optic,Credit card (automatic),Female,0,Yes,No,Yes,0,0,0.23866177,Low Risk,Upsell security/support bundle
4086-YQSNZ,3,80.4,224.05,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,1,1,0.87468493,High Risk,Offer contract discount (lock into 1-2yr plan)
6242-MBHPK,23,95.1,2326.05,Month-to-month,Fiber optic,Electronic check,Female,1,Yes,No,Yes,0,1,0.78063595,High Risk,Promote auto-pay switch to reduce billing friction
5868-CZJDR,1,31.35,31.35,Month-to-month,DSL,Mailed check,Male,0,No,No,Yes,1,1,0.7980084,High Risk,Send proactive onboarding call/email
9359-UGBTK,67,72.35,4991.5,One year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,Yes,0,0,0.17620187,Low Risk,Monitor — no immediate action needed
0135-NMXAP,12,89.75,1052.4,Month-to-month,Fiber optic,Bank transfer (automatic),Female,0,No,No,Yes,1,1,0.9199463,High Risk,Upsell security/support bundle
4782-OSFXZ,71,82.7,5831.2,Two year,DSL,Bank transfer (automatic),Female,1,Yes,Yes,Yes,0,0,0.016009213,Low Risk,Offer senior-friendly discounted plan
6479-OAUSD,25,19.9,510.8,One year,No,Credit card (automatic),Male,0,No,No,No,0,0,0.040143717,Low Risk,Upsell security/support bundle
7129-ACFOG,5,53.8,283.95,Month-to-month,DSL,Electronic check,Female,0,Yes,No,Yes,0,1,0.68063545,Medium Risk,Upsell security/support bundle
4189-NAKJS,26,51.55,1295.4,One year,DSL,Credit card (automatic),Male,0,No,No,Yes,0,0,0.11294124,Low Risk,Upsell security/support bundle
5562-BETPV,1,19.65,19.65,One year,No,Mailed check,Male,0,No,No,No,0,0,0.12987499,Low Risk,Send proactive onboarding call/email
1282-IHQAC,70,44.05,3011.65,One year,DSL,Credit card (automatic),Male,1,No,No,Yes,0,0,0.1315997,Low Risk,Upsell security/support bundle
9127-FHJBZ,72,114.0,8093.15,Two year,Fiber optic,Electronic check,Male,0,Yes,Yes,Yes,0,0,0.019867659,Low Risk,Promote auto-pay switch to reduce billing friction
6270-OMFIW,60,94.4,5610.25,One year,Fiber optic,Electronic check,Male,0,No,No,Yes,1,0,0.4034745,Medium Risk,Promote auto-pay switch to reduce billing friction
1641-RQDAY,32,100.4,3217.65,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,0,1,0.7600672,High Risk,Promote auto-pay switch to reduce billing friction
0107-WESLM,1,19.85,19.85,Month-to-month,No,Electronic check,Male,0,No,No,Yes,1,1,0.702284,High Risk,Send proactive onboarding call/email
6994-ORCWG,14,54.25,773.2,One year,DSL,Mailed check,Female,0,No,No,Yes,0,0,0.25660434,Low Risk,Upsell security/support bundle
1346-UFHAX,13,80.0,1029.35,Month-to-month,Fiber optic,Credit card (automatic),Female,0,Yes,No,Yes,0,1,0.72167003,High Risk,Upsell security/support bundle
3992-YWPKO,6,109.9,669.45,Month-to-month,Fiber optic,Credit card (automatic),Female,0,No,Yes,Yes,1,1,0.8916983,High Risk,Offer contract discount (lock into 1-2yr plan)
2933-XEUJM,46,79.2,3593.8,Two year,DSL,Mailed check,Female,0,Yes,No,No,0,0,0.028303934,Low Risk,Upsell security/support bundle
0125-LZQXK,15,101.35,1553.95,Month-to-month,Fiber optic,Electronic check,Male,0,No,Yes,Yes,1,1,0.7661588,High Risk,Promote auto-pay switch to reduce billing friction
5461-QKNTN,43,94.3,3953.15,Month-to-month,Fiber optic,Electronic check,Male,1,No,Yes,Yes,0,1,0.6529608,Medium Risk,Promote auto-pay switch to reduce billing friction
4835-YSJMR,39,49.8,1971.15,Two year,DSL,Bank transfer (automatic),Male,0,No,Yes,Yes,0,0,0.03737286,Low Risk,Upsell security/support bundle
8399-YNDCH,21,60.05,1236.15,Month-to-month,DSL,Bank transfer (automatic),Male,1,No,No,Yes,1,0,0.504075,Medium Risk,Upsell security/support bundle
3164-YAXFY,57,53.75,3196.0,Month-to-month,DSL,Electronic check,Male,0,Yes,No,Yes,0,0,0.4514962,Medium Risk,Upsell security/support bundle
0887-WBJVH,53,93.45,4872.2,One year,Fiber optic,Electronic check,Female,0,No,Yes,Yes,0,0,0.37827823,Low Risk,Promote auto-pay switch to reduce billing friction
4660-IRIBM,18,87.9,1500.5,Month-to-month,Fiber optic,Mailed check,Male,0,Yes,No,Yes,0,1,0.5996663,Medium Risk,Upsell security/support bundle
5673-FSSMF,1,60.15,60.15,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,1,1,0.86976475,High Risk,Send proactive onboarding call/email
7670-ZBPOQ,58,61.05,3478.75,One year,DSL,Bank transfer (automatic),Female,0,Yes,Yes,Yes,0,0,0.059097476,Low Risk,Monitor — no immediate action needed
8089-UZWLX,71,104.05,7413.55,Two year,Fiber optic,Bank transfer (automatic),Female,1,No,No,No,0,0,0.074877866,Low Risk,Upsell security/support bundle
0080-OROZO,35,99.25,3532.0,One year,Fiber optic,Electronic check,Female,0,No,Yes,Yes,0,0,0.46158686,Medium Risk,Promote auto-pay switch to reduce billing friction
3916-NRPAP,3,85.7,256.75,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,No,0,1,0.7456083,High Risk,Offer contract discount (lock into 1-2yr plan)
6807-SIWJI,38,104.85,3887.25,One year,Fiber optic,Electronic check,Male,0,Yes,No,Yes,0,0,0.45855695,Medium Risk,Promote auto-pay switch to reduce billing friction
8221-HVAYI,35,69.15,2490.15,Two year,DSL,Credit card (automatic),Male,0,Yes,Yes,Yes,0,0,0.02398914,Low Risk,Monitor — no immediate action needed
1579-KLYDT,7,90.45,593.45,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.9256089,High Risk,Promote auto-pay switch to reduce billing friction
5232-NXPAY,47,74.45,3510.3,Two year,DSL,Mailed check,Female,0,No,Yes,No,0,0,0.046260383,Low Risk,Upsell security/support bundle
8967-SZQAS,14,50.45,765.45,Month-to-month,DSL,Electronic check,Female,0,No,No,No,0,0,0.4258347,Medium Risk,Upsell security/support bundle
4468-KAZHE,20,60.0,1259.35,Month-to-month,DSL,Electronic check,Female,1,No,No,Yes,0,0,0.5124899,Medium Risk,Upsell security/support bundle
0455-ENTCR,66,85.25,5538.35,Two year,DSL,Electronic check,Male,0,Yes,Yes,No,0,0,0.04520305,Low Risk,Monitor — no immediate action needed
8944-AILEF,15,19.45,340.85,Month-to-month,No,Credit card (automatic),Male,0,No,No,Yes,0,0,0.20768775,Low Risk,Upsell security/support bundle
5542-NKVRU,42,20.75,844.45,Two year,No,Bank transfer (automatic),Female,0,No,No,Yes,0,0,0.021636494,Low Risk,Upsell security/support bundle
7126-RBHSD,17,78.9,1348.95,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,No,No,0,1,0.6224409,Medium Risk,Upsell security/support bundle
5370-IIVVL,37,104.5,3778.0,One year,Fiber optic,Credit card (automatic),Male,0,No,Yes,Yes,0,0,0.4783408,Medium Risk,Upsell security/support bundle
6789-HJBWG,12,49.4,611.65,Month-to-month,DSL,Electronic check,Female,0,No,No,Yes,0,1,0.5479743,Medium Risk,Upsell security/support bundle
3927-NLNRY,53,94.25,4867.95,One year,Fiber optic,Bank transfer (automatic),Male,0,No,No,Yes,1,0,0.43857306,Medium Risk,Upsell security/support bundle
9087-EYCPR,60,25.0,1505.05,Two year,No,Mailed check,Female,0,No,No,No,0,0,0.020752037,Low Risk,Upsell security/support bundle
6791-YBNAK,18,25.55,467.85,Month-to-month,DSL,Credit card (automatic),Male,0,No,No,No,0,0,0.29062435,Low Risk,Upsell security/support bundle
6358-LYNGM,1,74.9,74.9,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.9497698,High Risk,Offer contract discount (lock into 1-2yr plan)
6077-BDPXA,3,70.15,194.2,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,0,1,0.79868686,High Risk,Offer contract discount (lock into 1-2yr plan)
0013-MHZWF,9,69.4,571.45,Month-to-month,DSL,Credit card (automatic),Female,0,No,Yes,Yes,0,0,0.40570593,Medium Risk,Upsell security/support bundle
5494-HECPR,1,80.25,80.25,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.94443077,High Risk,Offer contract discount (lock into 1-2yr plan)
8268-YDIXR,56,93.15,5253.95,One year,Fiber optic,Electronic check,Male,0,Yes,No,Yes,0,0,0.25365815,Low Risk,Promote auto-pay switch to reduce billing friction
9824-BEMCV,17,69.0,1149.65,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.7588581,High Risk,Upsell security/support bundle
1373-ORVIZ,11,66.35,740.8,Month-to-month,DSL,Electronic check,Female,0,No,Yes,Yes,1,1,0.6204075,Medium Risk,Upsell security/support bundle
4291-SHSBH,7,69.55,521.35,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,0,1,0.7799343,High Risk,Upsell security/support bundle
6980-IMXXE,69,20.2,1412.65,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.007454379,Low Risk,Upsell security/support bundle
9866-QEVEE,19,86.0,1532.45,Month-to-month,Fiber optic,Bank transfer (automatic),Male,0,No,No,Yes,1,1,0.65085346,Medium Risk,Upsell security/support bundle
9897-KXHCM,3,80.3,250.05,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.8398871,High Risk,Offer contract discount (lock into 1-2yr plan)
0040-HALCW,54,20.4,1090.6,Two year,No,Credit card (automatic),Male,0,No,No,No,0,0,0.05074285,Low Risk,Upsell security/support bundle
0784-GTUUK,62,23.75,1446.8,One year,No,Credit card (automatic),Male,0,No,No,Yes,0,0,0.04313012,Low Risk,Upsell security/support bundle
7979-CORPM,24,90.55,2282.55,Month-to-month,Fiber optic,Credit card (automatic),Male,0,No,No,Yes,1,1,0.7040076,High Risk,Upsell security/support bundle
2294-DMMUS,62,70.45,4300.45,Month-to-month,DSL,Credit card (automatic),Female,0,No,No,Yes,0,0,0.15386617,Low Risk,Upsell security/support bundle
0872-JCPIB,17,65.75,1111.2,Month-to-month,DSL,Bank transfer (automatic),Male,0,Yes,No,No,0,0,0.35294905,Low Risk,Upsell security/support bundle
3055-MJDSB,9,24.6,190.1,Month-to-month,DSL,Mailed check,Male,0,No,No,Yes,0,0,0.47740373,Medium Risk,Upsell security/support bundle
9091-WTUUY,64,69.25,4447.75,Two year,DSL,Mailed check,Male,0,Yes,Yes,No,0,0,0.014016707,Low Risk,Monitor — no immediate action needed
1618-CFHME,2,75.9,143.35,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,Yes,1,1,0.8890828,High Risk,Offer contract discount (lock into 1-2yr plan)
3165-HDOEW,1,45.85,45.85,Month-to-month,DSL,Mailed check,Male,0,No,No,Yes,1,1,0.7920412,High Risk,Send proactive onboarding call/email
6581-NQCBA,16,49.95,810.2,Month-to-month,DSL,Electronic check,Female,0,No,Yes,Yes,1,1,0.74316114,High Risk,Upsell security/support bundle
7115-IRDHS,72,24.65,1830.05,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.0025000873,Low Risk,Upsell security/support bundle
8496-DMZUK,30,90.4,2820.65,One year,Fiber optic,Bank transfer (automatic),Male,0,Yes,No,No,0,0,0.0660842,Low Risk,Upsell security/support bundle
2040-VZIKE,49,100.85,4847.35,Month-to-month,Fiber optic,Mailed check,Female,0,Yes,No,Yes,0,0,0.4659713,Medium Risk,Upsell security/support bundle
9068-VPWQQ,61,75.35,4729.3,Two year,DSL,Credit card (automatic),Male,0,Yes,Yes,No,0,0,0.068168856,Low Risk,Monitor — no immediate action needed
0178-SZBHO,47,87.2,4017.45,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,No,0,1,0.5478154,Medium Risk,Upsell security/support bundle
0384-RVBPI,20,64.4,1398.6,Month-to-month,DSL,Credit card (automatic),Male,0,Yes,No,No,0,0,0.25791684,Low Risk,Upsell security/support bundle
1689-MRZQR,34,78.3,2564.3,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,No,1,1,0.70693225,High Risk,Upsell security/support bundle
1299-AURJA,70,24.7,1685.9,Two year,No,Bank transfer (automatic),Female,0,No,No,No,0,0,0.009950422,Low Risk,Upsell security/support bundle
4525-VZCZG,54,105.85,5826.65,One year,Fiber optic,Electronic check,Male,0,Yes,Yes,Yes,0,0,0.24007675,Low Risk,Promote auto-pay switch to reduce billing friction
1543-LLLFT,61,98.3,6066.55,One year,Fiber optic,Mailed check,Male,1,No,Yes,Yes,0,0,0.0640273,Low Risk,Upsell security/support bundle
5835-BEQEU,3,76.95,228.4,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,Yes,1,1,0.8890828,High Risk,Offer contract discount (lock into 1-2yr plan)
2788-CJQAQ,13,19.45,270.2,One year,No,Mailed check,Male,0,No,No,No,0,0,0.04490148,Low Risk,Upsell security/support bundle
5565-FILXA,16,96.15,1529.2,Month-to-month,Fiber optic,Electronic check,Female,1,No,No,Yes,1,1,0.86886567,High Risk,Promote auto-pay switch to reduce billing friction
0319-QZTCO,3,58.7,168.6,Month-to-month,DSL,Credit card (automatic),Female,0,No,No,Yes,0,1,0.6367826,Medium Risk,Send proactive onboarding call/email
2120-SMPEX,25,20.15,536.35,Month-to-month,No,Mailed check,Male,0,No,No,Yes,0,0,0.13375156,Low Risk,Upsell security/support bundle
0096-FCPUF,30,64.5,1888.45,Month-to-month,DSL,Mailed check,Male,0,Yes,No,Yes,0,0,0.15424663,Low Risk,Upsell security/support bundle
0668-OGMHD,21,28.5,629.35,Month-to-month,DSL,Electronic check,Female,0,Yes,No,No,0,0,0.48216322,Medium Risk,Upsell security/support bundle
5552-ZNFSJ,1,45.3,45.3,Month-to-month,DSL,Electronic check,Male,0,No,No,No,1,1,0.78696084,High Risk,Send proactive onboarding call/email
2223-KAGMX,15,19.4,289.3,Month-to-month,No,Bank transfer (automatic),Female,0,No,No,No,1,0,0.42966494,Medium Risk,Upsell security/support bundle
6507-ZJSUR,23,90.45,2117.25,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,Yes,0,1,0.77807033,High Risk,Promote auto-pay switch to reduce billing friction
9408-HRXRK,45,105.15,4730.9,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,No,Yes,0,0,0.51402587,Medium Risk,Promote auto-pay switch to reduce billing friction
5593-SUAOO,24,83.15,2033.05,One year,Fiber optic,Bank transfer (automatic),Female,0,No,No,No,0,0,0.14098117,Low Risk,Upsell security/support bundle
7321-PKUYW,11,90.15,987.95,Month-to-month,Fiber optic,Electronic check,Female,0,No,Yes,No,1,1,0.80505043,High Risk,Promote auto-pay switch to reduce billing friction
2833-SLKDQ,1,45.05,45.05,Month-to-month,DSL,Mailed check,Male,0,No,No,No,1,1,0.72749275,High Risk,Send proactive onboarding call/email
6766-HFKLA,56,103.2,5744.35,Two year,Fiber optic,Bank transfer (automatic),Female,0,No,Yes,No,0,0,0.13987389,Low Risk,Upsell security/support bundle
7595-EUIVN,1,75.8,75.8,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,No,1,1,0.9392775,High Risk,Offer contract discount (lock into 1-2yr plan)
